x;y
155;-130
151;-130
147;-126
138;-117
133;-113
129;-109
126;-106
122;-103
115;-100
112;-98
108;-96
100;-91
96;-86
91;-82
86;-77
81;-72
72;-63
68;-61
63;-59
59;-57
50;-52
46;-50
42;-46
35;-39
31;-35
27;-31
24;-28
15;-22
11;-20
7;-17
-1;-13
-6;-11
-9;-7
-13;-4
-16;-1
-23;5
-27;8
-35;13
-40;15
-44;18
-48;20
-53;22
-57;25
-60;28
-67;35
-71;38
-76;41
-81;43
-90;46
-95;48
-99;50
-106;53
-109;57
-112;60
-115;63
-118;66
-123;72
-126;74
-128;76
-133;79
-135;81
-137;83
-140;85
-142;88
-146;92
-146;95
-146;98
-146;102
-146;104
-146;106
-148;108
-149;110
-152;112
-154;112
-155;112
-156;112
-156;112
